ticker,company_name,year,market_cap,category,sector,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
506480,Gocl Corporation Ltd,1961,"₹1,902 Cr",Small Cap,Chemicals,₹397.20,1.51%,₹245.25,₹517.00,61.96%,-23.17%,₹372.00,₹341.54,₹345.64,0.74%,1.92%,1.40%,40.55%,8.72%,-14.77%,41.73%,142.86%,"5,182","9,466","11,084","15,162","12,073",-65.82%,-37.57%,-26.89%,-57.08%,-21.59%,-8.19%,25.59%,0.3,₹391.30,21.23,18.71,14.6,28.15%
AARTISURF,Aarti Surfactants Ltd,2018,₹487 Cr,Micro Cap,Chemicals,₹541.50,-1.64%,₹396.00,₹918.00,36.74%,-41.01%,₹549.10,₹555.16,₹572.59,0.12%,-2.83%,-5.37%,20.74%,-10.33%,-23.08%,-25.51%,33.93%,"4,176","6,538","4,503","11,772","13,257",-64.53%,-44.46%,-61.75%,-68.50%,-50.68%,-66.04%,-11.21%,0.4,₹550.55,30.58,17.71,21.59,-17.97%
532051,Swelect Energy Systems Ltd,1994,₹912 Cr,Small Cap,"Machinery, Equipment & Components",₹588.55,0.54%,₹459.75,"₹1,358.90",28.02%,-56.69%,₹584.95,₹581.66,₹782.01,-0.41%,-0.33%,1.36%,7.73%,-37.57%,-52.60%,90.84%,411.56%,468,"1,175","1,074","1,095","2,639",-57.28%,7.27%,-1.98%,-82.27%,-55.48%,-59.32%,-58.50%,0.4,₹585.40,70.82,8.31,35.33,-76.48%
KAKATCEM,Kakatiya Cement Sugar And Industries Ltd,1979,₹123 Cr,Micro Cap,Construction Materials,₹162.01,0.96%,₹130.30,₹253.67,24.34%,-36.13%,₹160.65,₹156.99,₹168.33,0.86%,0.84%,4.46%,5.43%,-3.89%,-33.25%,-18.42%,15.10%,"1,432","3,371","14,139","8,031","7,405",-82.17%,-58.03%,76.05%,-80.66%,-54.48%,90.95%,8.46%,0.2,₹160.47, ,-17.12,-1.48,1056.76%
543931,Veefin Solutions Ltd,2020,₹740 Cr,Small Cap,Professional & Commercial Services,₹328.95,1.06%,₹256.10,₹753.90,28.45%,-56.37%,₹333.37,₹331.66,₹452.46,1.23%,-1.67%,-5.38%,8.85%,-43.76%,-28.85%,,,"13,400","21,240","39,009","54,416","69,455",-75.37%,-60.97%,-28.31%,-80.71%,-69.42%,-43.84%,-21.65%,0.2,₹325.50,60.8,5.41,3.29,64.44%
DTIL,Dhunseri Tea & Industries Ltd,1997,₹211 Cr,Micro Cap,Food & Tobacco,₹198.86,-1.04%,₹166.65,₹314.00,19.33%,-36.67%,₹197.31,₹195.21,₹220.20,-0.77%,-2.19%,4.01%,7.22%,-17.21%,-9.98%,-7.87%,66.97%,"1,370","24,423","10,630","16,775","12,705",-91.83%,45.59%,-36.63%,-89.22%,92.23%,-16.33%,32.04%,0.1,₹200.94, ,-19.08,-128.06,-85.10%
509486,Caprihans India Ltd,1946,₹177 Cr,Micro Cap,Containers & Packaging,₹127.10,-1.47%,₹114.00,₹194.75,11.49%,-34.74%,₹128.38,₹130.12,₹143.69,-0.08%,0.51%,-4.90%,-7.09%,-20.44%,-12.01%,-5.61%,157.03%,102,"1,817","2,171","2,525","6,093",-95.96%,-28.05%,-14.00%,-98.33%,-70.18%,-64.36%,-58.56%,0.0,₹129.00, ,-46.26,-44.59,3.75%
541402,Affordable Robotic & Automation Ltd,2010,₹551 Cr,Small Cap,"Machinery, Equipment & Components",₹489.40,-0.31%,₹349.20,₹845.80,40.15%,-42.14%,₹477.57,₹441.41,₹523.53,-1.79%,-1.19%,9.23%,25.63%,-20.35%,-11.18%,243.54%,938.18%,"1,086","2,506","3,166","3,689","3,496",-70.56%,-32.07%,-14.19%,-68.94%,-28.32%,-9.45%,5.53%,0.3,₹490.90, ,-10.36,6.29,-264.71%
531287,National Plastic Technologies Ltd,1989,₹160 Cr,Micro Cap,Chemicals,₹261.20,-2.17%,₹217.55,₹525.00,20.06%,-50.25%,₹266.82,₹260.70,₹315.05,-2.52%,1.24%,3.04%,10.98%,-25.23%,-32.63%,245.27%,516.77%,884,"1,193","1,483","1,604","1,904",-44.88%,-25.63%,-7.53%,-53.56%,-37.34%,-22.09%,-15.75%,0.6,₹267.00,17.59,14.85,13.89,6.91%
522091,United Van Der Horst Ltd,1987,₹181 Cr,Micro Cap,"Machinery, Equipment & Components",₹132.15,1.61%,₹88.65,₹150.00,49.07%,-11.90%,₹132.16,₹133.60,₹123.98,-3.01%,3.04%,-3.15%,-5.20%,10.08%,8.10%,327.67%,1123.61%,430,"12,901","11,145","4,845","3,160",-91.12%,166.27%,130.03%,-86.39%,308.32%,252.74%,53.35%,0.1,₹130.05,40.17,3.29,1.12,193.75%
532853,Asahi Songwon Colors Ltd,1990,₹521 Cr,Small Cap,Chemicals,₹427.20,-2.49%,₹257.00,₹588.85,66.23%,-27.45%,₹433.38,₹431.16,₹378.23,-3.23%,-2.62%,-4.94%,17.93%,26.63%,-0.78%,47.51%,147.44%,76,546,567,"1,941","1,862",-96.08%,-71.88%,-70.76%,-95.92%,-70.69%,-69.53%,4.22%,0.0,₹438.10,25.49,16.76,26.22,-36.08%
502865,Forbes & Company Ltd,1919,₹536 Cr,Small Cap,Household Goods,₹448.00,2.65%,₹264.35,₹787.95,69.47%,-43.14%,₹418.21,₹401.24,₹426.72,3.91%,14.64%,1.06%,28.57%,2.87%,-28.27%,10.71%,-289.64%,"4,917","4,289","4,091","3,410","8,990",44.21%,25.78%,19.98%,-45.31%,-52.30%,-54.50%,-62.07%,1.4,₹436.45,19.73,22.7,-7.79,-391.40%
500201,India Glycols Ltd,1983,"₹6,319 Cr",Mid Cap,Chemicals,"₹2,012.20",-1.18%,₹974.40,"₹2,139.30",106.51%,-5.94%,"₹2,008.99","₹1,874.30","₹1,423.85",-1.21%,-3.22%,5.71%,40.97%,58.72%,100.83%,131.49%,612.16%,"7,132","6,576","8,559","10,446","10,582",-31.72%,-37.05%,-18.06%,-32.60%,-37.85%,-19.11%,-1.29%,0.7,"₹2,036.30",26.98,74.58,52.98,40.77%
SOFTTECH,SoftTech Engineers Ltd,1996,₹546 Cr,Small Cap,Software & IT Services,₹381.95,-1.88%,₹296.00,₹612.05,29.04%,-37.59%,₹383.19,₹363.25,₹387.33,-3.91%,-1.67%,15.32%,4.10%,-15.87%,5.47%,285.81%,,"3,458","10,815","31,270","15,471","8,833",-77.65%,-30.09%,102.13%,-60.85%,22.44%,254.01%,75.14%,0.2,₹389.25,381.95,1,3.01,-66.78%
RRKABEL,R R Kabel Ltd,1995,"₹15,049 Cr",Mid Cap,"Machinery, Equipment & Components","₹1,378.60",-0.14%,₹853.55,"₹1,825.00",61.51%,-24.46%,"₹1,350.53","₹1,338.39","₹1,283.04",0.69%,2.93%,2.25%,46.52%,4.84%,-22.21%,,,"189,820","203,392","163,545","547,191","405,792",-65.31%,-62.83%,-70.11%,-53.22%,-49.88%,-59.70%,34.85%,0.3,"₹1,380.40",50.06,27.57,25.65,7.49%
500227,Jindal Poly Films Ltd,1974,"₹2,606 Cr",Small Cap,Containers & Packaging,₹597.55,0.10%,₹545.05,"₹1,145.50",9.63%,-47.84%,₹605.01,₹626.99,₹751.84,0.69%,-0.37%,-3.82%,-12.52%,-28.05%,-22.05%,-42.07%,52.22%,"1,052","2,185","4,342","4,670","3,487",-77.47%,-53.20%,-7.01%,-69.83%,-37.33%,24.51%,33.90%,0.2,₹596.95,9.69,61.65,32.42,90.16%
541929,Synergy Green Industries Ltd,2010,₹829 Cr,Small Cap,Metals & Mining,₹543.30,-0.09%,₹314.18,₹576.80,72.93%,-5.81%,₹531.38,₹514.30,₹444.35,4.64%,-0.84%,0.74%,27.30%,32.37%,58.75%,246.93%,,"1,636","21,470","6,416","6,146","4,242",-73.38%,249.35%,4.40%,-61.43%,406.11%,51.25%,44.87%,0.3,₹543.80,47.66,11.4,8.51,33.96%
540404,Prime Fresh Ltd,2007,₹231 Cr,Micro Cap,Food & Tobacco,₹168.00,0.45%,₹106.35,₹254.00,57.97%,-33.86%,₹174.28,₹173.82,₹182.71,-1.81%,-0.03%,-3.09%,10.78%,-18.41%,-12.50%,102.41%,437.26%,"1,198","4,340","13,919","12,076","23,031",-90.08%,-64.06%,15.26%,-94.80%,-81.16%,-39.57%,-47.57%,0.1,₹167.25, ,4.15,4.15,
SEJALLTD,Sejal Glass Ltd,1998,₹525 Cr,Small Cap,Homebuilding & Construction Supplies,₹487.50,0.49%,₹304.15,₹678.95,60.28%,-28.20%,₹484.87,₹469.38,₹480.89,-0.49%,-2.80%,1.80%,14.84%,-12.21%,43.81%,112.88%,,"1,522","2,286","1,457","5,336","5,002",-71.48%,-57.17%,-72.69%,-69.57%,-54.30%,-70.87%,6.68%,0.3,₹485.10,44.93,10.85,3.76,188.56%
HMAAGRO,HMA Agro Industries Ltd,2008,"₹1,520 Cr",Small Cap,Food & Drug Retailing,₹30.61,1.09%,₹27.75,₹56.90,10.31%,-46.20%,₹31.52,₹32.99,₹36.55,0.82%,0.36%,-7.21%,-3.89%,-19.30%,-42.99%,,,"476,965","239,867","582,339","647,219","523,333",-26.31%,-62.94%,-10.02%,-8.86%,-54.17%,11.28%,23.67%,0.7,₹30.28,17.5,1.75,1.19,47.06%
526586,WIM Plast Ltd,1988,₹625 Cr,Small Cap,Household Goods,₹528.65,-0.91%,₹445.00,₹739.00,18.80%,-28.46%,₹512.67,₹512.84,₹546.75,1.70%,1.88%,4.82%,6.41%,-2.59%,-19.75%,44.82%,66.37%,"4,982","6,139","8,102","9,700","9,194",-48.64%,-36.72%,-16.48%,-45.81%,-33.23%,-11.88%,5.51%,0.5,₹533.50,11.11,47.59,48.56,-2.00%
514360,K&R Rail Engineering Ltd,1983,₹182 Cr,Micro Cap,Construction & Engineering,₹63.50,-2.64%,₹56.21,₹510.00,12.97%,-87.55%,₹63.77,₹69.74,₹240.50,-5.34%,9.56%,4.46%,-54.80%,-81.02%,-87.24%,72.32%,119.72%,"87,527","183,371","154,441","120,972","118,975",-27.65%,51.58%,27.67%,-26.43%,54.13%,29.81%,1.68%,0.7,₹65.22,39.53,1.61,1.79,-10.06%
530655,Goodluck India Ltd,1986,"₹3,723 Cr",Small Cap,Metals & Mining,"₹1,157.00",1.68%,₹568.20,"₹1,345.00",103.63%,-13.98%,"₹1,115.69",₹976.35,₹882.12,3.47%,1.73%,7.69%,50.16%,33.14%,24.32%,308.40%,2825.41%,"5,535","7,271","16,462","14,757","14,972",-62.49%,-50.73%,11.56%,-63.03%,-51.44%,9.95%,-1.44%,0.4,"₹1,137.85",22.89,50.66,47.11,7.54%
524500,Kilitch Drugs (India) Ltd,1992,₹747 Cr,Small Cap,Pharmaceuticals,₹463.25,-4.99%,₹265.50,₹490.00,74.48%,-5.46%,₹433.92,₹432.30,₹351.48,-3.15%,12.10%,0.87%,35.97%,41.81%,41.05%,184.31%,424.69%,"1,703","5,674","2,801","6,520","3,777",-73.88%,-12.97%,-57.04%,-54.91%,50.24%,-25.84%,72.63%,0.3,₹487.60,27.91,16.6,7.85,111.46%
501831,Coastal Corporation Ltd,1981,₹254 Cr,Micro Cap,Food & Tobacco,₹37.24,0.40%,₹33.70,₹64.49,10.50%,-42.25%,₹38.19,₹38.71,₹43.96,-0.32%,-2.00%,-5.72%,-8.57%,-20.19%,-24.63%,-38.33%,-5.84%,"1,285","4,875","7,842","7,894","10,377",-83.72%,-38.24%,-0.66%,-87.62%,-53.02%,-24.43%,-23.93%,0.2,₹37.09,55.4,0.67,3.18,-78.93%
543928,Cosmic CRF Ltd,2021,"₹1,480 Cr",Small Cap,Metals & Mining,"₹1,614.50",0.44%,"₹1,111.00","₹2,210.00",45.32%,-26.95%,"₹1,587.30","₹1,474.66","₹1,497.00",-0.67%,-4.32%,0.28%,21.52%,1.60%,-20.82%,,,"5,800","19,900","15,918","18,089","19,960",-67.94%,10.01%,-12.00%,-70.94%,-0.30%,-20.25%,-9.37%,0.3,"₹1,607.45",43.03,37.52,19.35,93.90%
542851,Gensol Engineering Ltd,2012,₹208 Cr,Micro Cap,Construction & Engineering,₹51.46,0.00%,₹38.42,"₹1,049.90",33.94%,-95.10%,₹45.84,₹54.70,₹457.40,0.00%,,6.21%,-56.20%,-92.95%,-94.73%,-78.45%,142.97%,0,"16,467","98,513","111,398","96,077",-100.00%,-85.22%,-11.57%,-100.00%,-82.86%,2.54%,15.95%,0.0,₹51.46,1.91,26.88,18.31,46.81%
AVG,AVG Logistics Ltd,2010,₹432 Cr,Micro Cap,Freight & Logistics Services,₹286.85,1.83%,₹198.00,₹549.00,44.87%,-47.75%,₹289.09,₹286.54,₹328.33,1.83%,-0.85%,-1.19%,23.75%,-3.03%,-42.46%,,495.12%,"13,461","16,163","17,732","22,710","24,212",-40.73%,-28.83%,-21.92%,-44.40%,-33.25%,-26.76%,-6.20%,0.6,₹281.70,19.11,15.01,28.45,-47.24%
EPIGRAL,Epigral Ltd,2007,"₹7,498 Cr",Mid Cap,Chemicals,"₹1,767.80",-0.01%,"₹1,386.55","₹2,406.75",27.50%,-26.55%,"₹1,780.77","₹1,807.30","₹1,880.39",1.81%,-1.16%,-2.65%,-5.88%,1.07%,22.52%,,,"19,353","65,602","41,550","47,125","54,396",-58.93%,39.21%,-11.83%,-64.42%,20.60%,-23.62%,-13.37%,0.4,"₹1,767.90",20.9,84.68,60.22,40.62%
519003,Modi Naturals Ltd,1974,₹633 Cr,Small Cap,Food & Tobacco,₹492.95,1.69%,₹240.00,₹667.00,105.40%,-26.09%,₹500.26,₹495.32,₹458.06,4.14%,1.44%,-15.30%,25.11%,1.64%,85.46%,162.70%,1144.82%,117,"3,190","3,039","4,652","4,666",-97.49%,-31.42%,-34.68%,-97.49%,-31.63%,-34.87%,-0.29%,0.0,₹484.75,21.2,23.25,4.17,457.55%
532707,Dynemic Products Ltd,1990,₹410 Cr,Micro Cap,Chemicals,₹343.00,2.80%,₹241.20,₹491.95,42.21%,-30.28%,₹303.28,₹295.80,₹340.37,2.99%,0.18%,19.80%,16.87%,-1.07%,-7.30%,-22.41%,95.80%,686,"33,605","10,169","4,879","4,409",-85.94%,588.83%,108.43%,-84.44%,662.19%,130.63%,10.65%,0.1,₹333.65,27.6,12.44,4.18,197.61%
531041,Competent Automobiles Company Ltd,1985,₹253 Cr,Micro Cap,Specialty Retailers,₹418.00,-0.31%,₹360.00,₹637.95,16.11%,-34.48%,₹409.78,₹411.75,₹455.64,2.94%,3.07%,0.10%,3.71%,-13.51%,-26.66%,154.72%,282.96%,138,818,"1,565","1,631","2,288",-91.54%,-49.83%,-4.01%,-93.97%,-64.24%,-31.59%,-28.72%,0.1,₹419.30,11.95,34.98,45.6,-23.29%
TIL,TIL Ltd,1974,"₹2,545 Cr",Small Cap,"Machinery, Equipment & Components",₹381.00,-2.22%,₹165.40,₹435.15,130.35%,-12.44%,₹382.91,₹339.39,₹284.46,0.18%,-3.31%,4.83%,61.70%,34.20%,31.61%,302.54%,165.04%,"15,853","19,699","23,239","49,144","46,050",-67.74%,-59.92%,-52.71%,-65.57%,-57.22%,-49.53%,6.72%,0.3,₹389.65,886.05,0.43,113.69,-99.62%
504093,Panasonic Energy India Co Ltd,1972,₹294 Cr,Micro Cap,"Machinery, Equipment & Components",₹393.00,-0.46%,₹325.15,₹586.90,20.87%,-33.04%,₹392.11,₹393.08,₹415.70,0.23%,-0.49%,0.31%,-2.21%,-6.84%,-25.56%,56.76%,155.03%,"1,118","2,734","3,362","3,648","4,548",-69.35%,-25.05%,-7.86%,-75.42%,-39.87%,-26.09%,-19.78%,0.3,₹394.80,25.03,15.7,17.6,-10.80%
506597,Amal Ltd,1974,₹990 Cr,Small Cap,Chemicals,"₹1,001.90",-4.96%,₹295.50,"₹1,148.00",239.05%,-12.73%,₹714.00,₹619.91,₹573.19,4.71%,27.12%,69.87%,52.31%,83.35%,164.49%,248.26%,667.86%,"58,160","136,437","50,909","26,980","23,058",115.57%,405.70%,88.69%,152.23%,491.71%,120.78%,17.01%,2.2,"₹1,054.15",42.42,23.69,3.88,510.57%
517421,Butterfly Gandhimathi Appliances Ltd,1986,"₹1,271 Cr",Small Cap,Household Goods,₹724.30,2.05%,₹550.05,"₹1,250.65",31.68%,-42.09%,₹719.84,₹735.87,₹720.54,3.54%,1.47%,-1.52%,20.99%,-1.31%,-16.20%,-53.49%,464.54%,351,802,"1,121","2,259","1,533",-84.46%,-64.49%,-50.40%,-77.10%,-47.65%,-26.89%,47.41%,0.2,₹709.75,39.81,18.2,-2.69,-776.58%
517417,Patels Airtemp (India) Ltd,1992,₹262 Cr,Micro Cap,"Machinery, Equipment & Components",₹476.20,0.56%,₹445.30,₹900.00,6.94%,-47.09%,₹480.37,₹491.79,₹567.10,-1.25%,-0.82%,-2.14%,-8.06%,-17.41%,-29.48%,114.31%,340.52%,"2,539","2,626","3,417","4,361","5,857",-41.77%,-39.77%,-21.64%,-56.65%,-55.16%,-41.66%,-25.55%,0.6,₹473.55,15.42,30.87,30.39,1.58%
530117,Privi Speciality Chemicals Ltd,1985,"₹9,431 Cr",Mid Cap,Chemicals,"₹2,402.40",-1.94%,"₹1,352.15","₹2,580.00",77.67%,-6.88%,"₹2,376.93","₹2,334.48","₹1,898.37",0.10%,-3.31%,-1.94%,30.42%,35.20%,51.19%,123.91%,466.51%,"2,235","4,924","9,133","11,690","7,351",-80.88%,-57.88%,-21.87%,-69.60%,-33.02%,24.24%,59.02%,0.2,"₹2,450.00",50.19,47.87,31.24,53.23%
531260,Refex Renewables & Infrastructure Ltd,1994,₹485 Cr,Micro Cap,Renewable Energy,"₹1,145.00",1.33%,₹451.00,"₹1,183.00",153.88%,-3.21%,₹981.00,₹896.91,₹827.99,1.13%,17.06%,21.98%,36.60%,49.14%,138.17%,239.71%,,108,"10,830","9,001","4,883","3,603",-97.79%,121.81%,84.35%,-97.00%,200.63%,149.86%,35.53%,0.0,"₹1,129.95", , , ,
505192,SML Isuzu Ltd,1983,"₹4,350 Cr",Small Cap,"Machinery, Equipment & Components","₹3,273.70",2.56%,"₹1,030.90","₹3,310.00",217.56%,-1.10%,"₹2,393.88","₹2,019.14","₹1,639.46",1.98%,6.92%,72.67%,92.03%,146.78%,61.06%,401.64%,707.82%,"21,114","55,958","25,694","12,186","7,985",73.27%,359.22%,110.86%,164.41%,600.77%,221.77%,52.60%,1.7,"₹3,191.90",38.83,84.08,84.63,-0.65%
ASTEC,Astec LifeSciences Limited,1994,"₹2,003 Cr",Small Cap,Chemicals,₹922.50,-0.06%,₹630.01,"₹1,349.61",46.43%,-31.65%,₹884.78,₹785.21,₹886.33,-0.81%,0.95%,16.20%,25.74%,-14.69%,-29.86%,-55.17%,-3.67%,"5,687","25,240","121,664","63,093","51,712",-90.99%,-60.00%,92.83%,-89.00%,-51.19%,135.27%,22.01%,0.1,₹923.10, ,-68.19,-40.02,70.39%
514418,Mangalam Organics Ltd,1981,₹472 Cr,Micro Cap,Chemicals,₹556.00,1.00%,₹339.00,₹716.95,64.01%,-22.45%,₹577.24,₹558.64,₹469.62,-0.71%,-0.27%,-0.13%,34.11%,30.69%,34.06%,-7.60%,37.15%,1,348,553,"1,452","1,212",-99.93%,-76.01%,-61.90%,-99.92%,-71.24%,-54.33%,19.86%,0.0,₹550.50,38.08,14.6,6.83,113.76%
531889,Integrated Industries Ltd,1995,₹543 Cr,Small Cap,Food & Drug Retailing,₹22.70,4.13%,₹17.16,₹44.94,32.28%,-49.49%,₹22.99,₹24.63,₹28.39,-2.83%,-1.99%,-6.78%,-5.22%,-21.13%,-1.39%,,,"140,097","283,019","236,217","826,381","832,706",-83.05%,-65.75%,-71.42%,-83.18%,-66.01%,-71.63%,-0.76%,0.2,₹21.80,9.36,2.43,18.77,-87.05%
524634,Alufluoride Ltd,1984,₹332 Cr,Micro Cap,Chemicals,₹425.70,0.88%,₹341.30,₹544.40,24.73%,-21.80%,₹402.14,₹405.34,₹441.02,2.11%,3.56%,9.60%,-6.97%,-11.64%,-15.15%,88.45%,215.92%,"4,146","7,273","5,106","6,232","6,315",-33.47%,16.71%,-18.07%,-34.34%,15.18%,-19.14%,-1.31%,0.7,₹422.00,18.4,23.13,22.95,0.78%
543229,Samrat Forgings Ltd,1981,₹135 Cr,Micro Cap,Metals & Mining,₹289.00,-1.20%,₹251.00,₹439.95,15.14%,-34.31%,₹274.80,₹278.02,₹310.90,6.96%,-0.31%,2.12%,-5.23%,-16.71%,-13.73%,,,25,164,161,133,117,-81.22%,23.34%,20.90%,-78.63%,40.34%,37.57%,13.79%,0.2,₹292.50,28.33,10.2,5.79,76.17%
504058,Indo National Ltd,1972,₹343 Cr,Micro Cap,"Machinery, Equipment & Components",₹460.70,1.04%,₹389.65,₹629.75,18.23%,-26.84%,₹468.18,₹491.04,₹503.06,0.25%,-0.67%,-6.88%,-3.20%,-13.48%,-20.82%,28.51%,73.31%,193,"1,444","1,168","1,300","1,165",-85.15%,11.10%,-10.11%,-83.43%,23.95%,0.29%,11.57%,0.1,₹455.95,2.8,165.02,191.63,-13.89%
543746,Logica Infoway Ltd,1995,₹380 Cr,Micro Cap,Specialty Retailers,₹219.90,0.41%,₹196.15,₹275.00,12.11%,-20.04%,₹215.52,₹227.94,₹231.45,2.30%,9.95%,-2.27%,-8.94%,-13.05%,-13.25%,,,"3,000","7,080","4,463","7,708","11,258",-61.08%,-8.14%,-42.10%,-73.35%,-37.11%,-60.36%,-31.54%,0.4,₹219.00,35.93,6.12,4.73,29.39%
507621,Milkfood Ltd,1973,₹200 Cr,Micro Cap,Food & Tobacco,₹81.17,0.45%,₹61.25,₹215.05,32.52%,-62.26%,₹82.40,₹83.01,₹95.49,0.37%,-2.37%,-1.90%,-5.75%,-21.09%,-52.33%,-8.08%,-15.99%,950,"4,167","4,079","4,816","6,260",-80.27%,-13.46%,-15.29%,-84.82%,-33.43%,-34.84%,-23.08%,0.2,₹80.81,43.89,1.85,4.41,-58.05%
523610,ITI Ltd,1950,"₹30,426 Cr",Large Cap,"Computers, Phones & Household Electronics",₹318.65,0.25%,₹210.20,₹592.85,51.59%,-46.25%,₹320.53,₹308.85,₹299.03,-0.03%,0.14%,0.14%,20.68%,-17.05%,1.98%,171.82%,153.68%,"7,066","39,775","56,823","113,222","78,508",-93.76%,-64.87%,-49.81%,-91.00%,-49.34%,-27.62%,44.22%,0.1,₹317.85, ,-2.24,-5.8,-61.38%
522195,Frontier Springs Ltd,1981,"₹1,959 Cr",Small Cap,"Machinery, Equipment & Components","₹4,969.00",-0.70%,"₹1,365.00","₹5,434.00",264.03%,-8.56%,"₹4,696.48","₹3,785.00","₹2,587.02",-1.68%,-0.48%,18.14%,141.15%,123.80%,226.01%,1542.37%,1659.25%,"1,255","5,202","9,679","10,389","7,514",-87.92%,-49.93%,-6.84%,-83.30%,-30.77%,28.82%,38.27%,0.1,"₹5,003.85",54.91,89.79,51.11,75.68%
512479,Virya Resources Ltd,1987,₹102 Cr,Micro Cap,Coal,₹681.00,0.00%,₹590.00,₹770.00,15.42%,-11.56%,₹649.67,₹649.67,₹632.58,,0.00%,,,,-11.56%,,,0,1,1,8,6,-100.00%,-87.50%,-83.33%,-100.00%,-84.44%,-79.26%,24.44%,0.0,₹681.00, , , ,
504918,Sandur Manganese and Iron Ores Ltd,1954,"₹7,684 Cr",Mid Cap,Metals & Mining,₹472.90,-0.13%,₹338.30,₹614.60,39.79%,-23.06%,₹474.15,₹488.81,₹451.34,0.80%,-1.42%,0.16%,1.35%,22.69%,-14.64%,236.01%,1406.53%,"14,856","9,771","19,072","35,713","35,320",-58.40%,-72.64%,-46.60%,-57.94%,-72.34%,-46.00%,1.11%,0.4,₹473.50,16.3,29.02,22.03,31.73%
524669,Hester Biosciences Ltd,1987,"₹1,535 Cr",Small Cap,Pharmaceuticals,"₹1,879.00",-0.15%,"₹1,246.75","₹3,375.45",50.71%,-44.33%,"₹1,810.60","₹1,806.70","₹1,990.97",1.44%,3.42%,1.75%,6.28%,-14.05%,-34.38%,-17.12%,46.91%,87,214,184,461,"1,512",-81.15%,-53.58%,-60.05%,-94.24%,-85.83%,-87.80%,-69.47%,0.2,"₹1,881.75",55.44,33.89,23.26,45.70%
THEJO,Thejo Engineering Ltd,1986,"₹2,422 Cr",Small Cap,Professional & Commercial Services,"₹2,431.50",3.91%,"₹1,446.00","₹3,518.45",68.15%,-30.89%,"₹1,939.82","₹1,915.22","₹1,946.23",10.47%,11.20%,31.28%,32.41%,33.06%,-27.49%,184.39%,1348.79%,"38,139","23,066","10,174","8,870","9,051",329.97%,160.04%,14.70%,321.39%,154.85%,12.41%,-2.00%,4.3,"₹2,339.90",52.55,46.04, ,
539730,Fredun Pharmaceuticals Ltd,1987,₹406 Cr,Micro Cap,Pharmaceuticals,₹963.70,-0.15%,₹635.00,₹984.00,51.76%,-2.06%,₹831.69,₹774.03,₹726.85,6.07%,14.14%,13.45%,42.23%,42.16%,8.12%,11.18%,439.62%,"17,455","26,570","16,267","12,820","9,732",36.16%,107.25%,26.89%,79.36%,173.02%,67.15%,31.73%,1.4,₹965.10,21.19,44.83,36.95,21.33%
539984,Hindusthan Urban Infrastructure Ltd,1959,₹317 Cr,Micro Cap,"Machinery, Equipment & Components","₹2,160.15",0.63%,"₹1,651.30","₹3,550.00",30.82%,-39.15%,"₹2,175.92","₹2,070.63","₹2,331.76",-0.18%,-0.46%,6.80%,0.19%,-13.07%,-30.27%,-11.45%,266.87%,6,142,"1,077",700,447,-99.14%,-79.72%,53.86%,-98.66%,-68.24%,141.00%,56.63%,0.0,"₹2,146.60", ,-127.73,-149.85,-14.76%
590086,Orissa Minerals Development Company Ltd,1918,"₹2,820 Cr",Small Cap,Metals & Mining,"₹4,610.00",-0.65%,"₹4,320.00","₹9,700.00",6.71%,-52.47%,"₹4,807.20","₹5,008.59","₹6,150.86",-1.19%,-1.78%,-8.11%,-8.15%,-27.79%,-37.26%,88.85%,182.66%,107,375,499,877,837,-87.80%,-57.26%,-43.07%,-87.22%,-55.20%,-40.34%,4.81%,0.1,"₹4,640.15", ,-67.04,4.7,-1526.38%
UDS,Updater Services Ltd,2003,"₹1,912 Cr",Small Cap,Professional & Commercial Services,₹282.55,0.30%,₹255.60,₹438.60,10.54%,-35.58%,₹288.65,₹303.29,₹334.05,0.28%,-3.25%,-5.49%,-5.93%,-18.40%,-12.86%,,,"94,117","389,927","228,552","239,143","252,645",-60.64%,63.05%,-4.43%,-62.75%,54.34%,-9.54%,-5.34%,0.4,₹281.70,16,17.7,14.4,22.92%
EXICOM,Exicom Tele-Systems Ltd,1994,"₹2,462 Cr",Small Cap,Renewable Energy,₹177.70,-0.24%,₹125.47,₹466.77,41.63%,-61.93%,₹183.81,₹176.91,₹211.12,-0.36%,-3.25%,-3.10%,6.18%,-22.16%,-60.15%,,,"124,777","318,263","792,096","674,277","618,670",-81.49%,-52.80%,17.47%,-79.83%,-48.56%,28.03%,8.99%,0.2,₹178.12, ,-9.11, ,
